lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,z_init.1,z_init.2,sigma.1,sigma.2,z_solution.1.1,z_solution.2.1,z_solution.3.1,z_solution.4.1,z_solution.5.1,z_solution.6.1,z_solution.7.1,z_solution.8.1,z_solution.1.2,z_solution.2.2,z_solution.3.2,z_solution.4.2,z_solution.5.2,z_solution.6.2,z_solution.7.2,z_solution.8.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2
# Adaptation terminated
# Step size = 0.357685
# Diagonal elements of inverse mass matrix:
# 0.00439122, 0.0188552, 0.0351749, 0.0280063, 0.0662911, 0.0594765
2.6806836,0.97742194,0.35768502,3,7,0,-1.461439,1.1488672,1.1059272,1.0515243,0.26948442,0.35182635,0.42657351,2.4084228,0.72043767,0.18336955,0.43936198,2.1448603,0.28963253,0.34458446,2.4809046,0.70909486,3.042128,1.1315133,0.33963757,0.51317245,2.2719874,0.40571358,0.80654729,2.4084228,0.72043767,0.18336955,0.43936198,2.1448603,0.28963253,0.34458446,2.4809046,0.70909486,3.042128,1.1315133,0.33963757,0.51317245,2.2719874,0.40571358,0.80654729,1.2211139,0.28531026,1.9682886,0.70198508,0.084554267,0.27510241,3.4134889,0.18652309,0.43177609,3.5807197,0.9216124,5.8039027,0.53728489,0.17930446,0.32675265,1.8482621,0.40980856,0.46890588
-0.35523236,0.8840282,0.35768502,3,7,0,1.9400078,1.1018784,1.3160928,0.88564288,0.34181051,0.46108998,0.83393729,1.765844,0.71061175,0.21615972,0.44707571,1.6920988,0.30518099,0.38645265,1.8455648,0.77391986,2.5785888,1.1356177,0.39512035,0.67086337,1.9707352,0.43490579,1.1381369,1.765844,0.71061175,0.21615972,0.44707571,1.6920988,0.30518099,0.38645265,1.8455648,0.77391986,2.5785888,1.1356177,0.39512035,0.67086337,1.9707352,0.43490579,1.1381369,1.0083764,1.0972762,1.6222594,1.363842,0.14513691,0.33787746,1.3544485,0.20847111,0.21617012,1.6164785,1.4527053,0.85185152,0.082827403,2.1646861,0.85574904,5.7888046,0.14136612,1.2939876
1.6017778,0.91513258,0.35768502,3,15,0,5.4298221,1.0326843,1.0032337,0.92695982,0.41768274,0.42065489,0.51837358,1.735393,1.5130597,0.43410129,0.55071837,1.6454827,0.76657072,0.49860046,1.9208408,0.58946206,1.8646986,1.4095875,0.54033272,0.544469,2.0123154,0.59810878,0.74046199,1.735393,1.5130597,0.43410129,0.55071837,1.6454827,0.76657072,0.49860046,1.9208408,0.58946206,1.8646986,1.4095875,0.54033272,0.544469,2.0123154,0.59810878,0.74046199,0.94922583,0.58283547,2.7970264,1.242244,0.30783017,0.68386109,0.82663285,0.99260337,0.19259001,1.601498,0.50607087,1.5810315,1.6338931,2.1895408,0.96156976,1.6921065,0.57494039,0.49310041
2.4018647,0.94084411,0.35768502,3,15,0,-0.60293453,1.0150565,0.92955656,1.3132485,0.31733873,0.58368525,0.42813233,2.4490228,1.0721049,0.32494876,0.58943752,2.0970588,0.61399566,0.44942545,2.2415425,0.72904219,2.3866821,1.1148765,0.38484378,0.48286513,2.148337,0.49093227,0.55317648,2.4490228,1.0721049,0.32494876,0.58943752,2.0970588,0.61399566,0.44942545,2.2415425,0.72904219,2.3866821,1.1148765,0.38484378,0.48286513,2.148337,0.49093227,0.55317648,2.9216182,0.42591027,2.5843277,0.70842817,0.8241878,0.54813323,2.13998,0.39347602,0.39376602,4.3486151,1.2991673,6.1945832,0.93390342,0.296413,0.93966913,2.898947,0.87064513,0.51591131
1.4906083,0.96983471,0.35768502,3,7,0,-0.8651482,1.0253315,0.84892654,1.2138923,0.33015648,0.6152913,0.42858883,2.4053321,1.5864851,0.3910613,0.59175194,2.0681951,0.82705303,0.48075445,2.3146525,0.57960497,2.2486643,1.3057687,0.44432715,0.44589606,2.2363143,0.55047603,0.53385405,2.4053321,1.5864851,0.3910613,0.59175194,2.0681951,0.82705303,0.48075445,2.3146525,0.57960497,2.2486643,1.3057687,0.44432715,0.44589606,2.2363143,0.55047603,0.53385405,2.040192,0.22064975,2.0018371,1.1085795,1.2624955,0.09422972,1.7374279,1.1259675,0.21060942,1.1204826,0.38345537,1.1058149,0.88767184,0.52683479,0.55231688,2.3472128,0.29717591,0.60615241
2.6949228,0.92503186,0.35768502,4,15,0,2.4275465,1.0046584,0.98163395,1.3481519,0.40221303,0.35669495,0.52475012,2.1383299,0.89801341,0.37922438,0.70441861,2.0400005,0.53318513,0.57832582,2.1384318,0.93070239,2.0965229,1.0093963,0.41398126,0.71432941,1.7542878,0.47174111,0.93133711,2.1383299,0.89801341,0.37922438,0.70441861,2.0400005,0.53318513,0.57832582,2.1384318,0.93070239,2.0965229,1.0093963,0.41398126,0.71432941,1.7542878,0.47174111,0.93133711,1.0178046,0.53997866,2.0756153,0.90140284,0.30299849,0.83110641,2.5190997,0.69695433,0.41563012,2.6569996,1.2181593,6.8809359,1.1498621,0.27736679,1.5796301,1.4432154,0.41941025,2.1127762
2.718321,0.97463513,0.35768502,4,15,0,-0.99428401,1.0483753,0.98520831,1.2266298,0.38906638,0.68707342,0.33656528,2.1597819,0.9897353,0.35644355,0.66060348,2.0762306,0.49982377,0.5715398,2.209217,0.8308244,2.2456843,1.1025812,0.42811326,0.71225315,1.8313436,0.4708935,1.0693161,2.1597819,0.9897353,0.35644355,0.66060348,2.0762306,0.49982377,0.5715398,2.209217,0.8308244,2.2456843,1.1025812,0.42811326,0.71225315,1.8313436,0.4708935,1.0693161,1.296165,0.36528119,1.8937905,2.4955258,0.1231666,0.45070342,3.4582579,0.38499938,0.46976222,0.98054878,0.49954762,2.7296299,1.2915189,0.7706398,0.59465361,3.8129262,0.33349657,1.2551359
2.590945,0.65716913,0.35768502,4,15,0,1.092813,1.1280192,1.2502684,0.93586721,0.32249967,0.36519875,0.58735648,1.9542365,0.69423087,0.20439237,0.45569104,1.8720976,0.28287659,0.39189105,2.0440897,0.77599698,2.739081,1.1252246,0.37583515,0.6698714,2.0019915,0.41407324,1.2057541,1.9542365,0.69423087,0.20439237,0.45569104,1.8720976,0.28287659,0.39189105,2.0440897,0.77599698,2.739081,1.1252246,0.37583515,0.6698714,2.0019915,0.41407324,1.2057541,0.74337849,0.18685999,4.0205751,0.52223328,0.37227416,0.44038058,1.8026252,0.62211921,0.47026698,2.6295486,1.5789781,2.6385249,1.5616484,0.3602596,0.84302859,0.78325375,0.54860135,0.26956423
3.2899783,0.97250649,0.35768502,4,15,0,0.37411086,1.0222251,0.95414536,1.3313358,0.32338838,0.39602019,0.4370689,2.4315115,0.95359903,0.31278672,0.59974854,2.1339586,0.54143447,0.45804991,2.2872912,0.79337302,2.3983,1.0693366,0.37478893,0.52533614,2.0799786,0.46841908,0.62343039,2.4315115,0.95359903,0.31278672,0.59974854,2.1339586,0.54143447,0.45804991,2.2872912,0.79337302,2.3983,1.0693366,0.37478893,0.52533614,2.0799786,0.46841908,0.62343039,1.475419,0.37842557,3.1203912,1.2070432,0.38903929,0.90341136,0.98835109,0.40921614,0.55585879,1.3590715,0.38121605,2.9046895,1.1089663,0.43236277,0.26653363,1.8865882,0.64970311,0.74628154
2.2797376,0.98877203,0.35768502,3,7,0,-1.419016,1.0268459,0.92453734,1.4467662,0.31660539,0.49162962,0.46997484,2.6053391,0.87563217,0.3063921,0.62765773,2.2936724,0.51041366,0.46746781,2.4331796,0.86108246,2.4389909,1.017935,0.35428891,0.53703949,2.06701,0.44744984,0.62835165,2.6053391,0.87563217,0.3063921,0.62765773,2.2936724,0.51041366,0.46746781,2.4331796,0.86108246,2.4389909,1.017935,0.35428891,0.53703949,2.06701,0.44744984,0.62835165,1.195927,0.34230278,5.4752523,0.91409974,0.47959644,0.66813491,1.7018294,0.39031046,0.46889381,4.0325622,0.77678515,1.7444488,1.0078866,0.17443837,0.55464591,2.018886,0.1817888,0.8211831
0.18854874,0.85144594,0.35768502,4,15,0,2.0711685,1.0503748,0.90853002,0.92476422,0.45895752,0.43302152,0.45663133,1.7417161,1.8357578,0.53481588,0.59496278,1.7197117,0.91891413,0.56357003,2.0760517,0.56134855,1.6797957,1.5310852,0.60130434,0.5531246,2.0084467,0.6382474,0.78374193,1.7417161,1.8357578,0.53481588,0.59496278,1.7197117,0.91891413,0.56357003,2.0760517,0.56134855,1.6797957,1.5310852,0.60130434,0.5531246,2.0084467,0.6382474,0.78374193,0.63738201,0.42172044,2.496543,1.1100923,0.67930377,1.1998843,0.55424256,1.231196,0.40898829,1.0499385,0.19743074,2.166754,1.6247753,0.76195712,0.94194583,1.6199048,0.38617507,0.55348743
1.9006336,0.95489552,0.35768502,3,15,0,1.274645,1.0570527,1.3336763,1.1025591,0.36011388,0.5773107,0.46140048,1.7996212,0.48551849,0.22116863,0.51700867,1.7519406,0.27762538,0.40851572,1.7979291,1.1162696,2.3420588,0.91598712,0.34822011,0.79730848,1.7559082,0.39762057,1.1376482,1.7996212,0.48551849,0.22116863,0.51700867,1.7519406,0.27762538,0.40851572,1.7979291,1.1162696,2.3420588,0.91598712,0.34822011,0.79730848,1.7559082,0.39762057,1.1376482,1.4686359,0.25955489,6.1269621,0.20587559,0.40563978,0.59377285,2.5821746,0.81163808,0.24529561,1.9852113,0.54718551,1.9959618,1.470308,0.18641174,0.86990931,1.7611895,0.24604706,0.68206785
3.3999257,0.9923293,0.35768502,3,7,0,-0.82325534,1.0137965,1.1212339,1.0284873,0.35384422,0.39358249,0.42684813,1.8759327,0.99558865,0.30864814,0.5133706,1.6784498,0.54442862,0.41724911,1.8406697,0.70838158,2.2199289,1.167832,0.42693845,0.53614166,2.0330258,0.51241526,0.66523343,1.8759327,0.99558865,0.30864814,0.5133706,1.6784498,0.54442862,0.41724911,1.8406697,0.70838158,2.2199289,1.167832,0.42693845,0.53614166,2.0330258,0.51241526,0.66523343,1.0388044,0.33582974,2.4782663,0.91235261,0.43041534,0.28230743,1.6103853,0.79420123,0.27561248,3.1297134,0.37069081,3.5104197,1.0527813,0.49848266,0.57696586,1.2436158,0.26052681,0.67996256
4.3034228,0.97826392,0.35768502,3,15,0,-2.476309,1.1027671,1.0664709,0.91304857,0.35555414,0.51173027,0.33509497,1.9272326,1.2357645,0.29159352,0.49136544,1.8592578,0.47505374,0.44175845,2.189773,0.60235592,2.4364461,1.3399124,0.45315819,0.56151252,2.1577503,0.49334759,0.93519187,1.9272326,1.2357645,0.29159352,0.49136544,1.8592578,0.47505374,0.44175845,2.189773,0.60235592,2.4364461,1.3399124,0.45315819,0.56151252,2.1577503,0.49334759,0.93519187,7.6291909,0.63586534,1.3864705,3.0747318,0.076109602,1.0667084,1.2480942,0.40456363,0.30543465,2.4111761,0.75525214,3.5514495,1.4183522,0.25419794,0.42904289,1.7218147,0.80925852,0.8157357
4.2443201,0.96743712,0.35768502,4,15,0,-2.333952,1.0291839,1.0581719,1.0936118,0.36173004,0.38952887,0.46189108,1.9998908,1.0241085,0.32448019,0.55840568,1.834644,0.53257454,0.46337617,2.0247873,0.73250278,2.2513638,1.1588546,0.42725415,0.57888612,1.9913128,0.49710056,0.77027028,1.9998908,1.0241085,0.32448019,0.55840568,1.834644,0.53257454,0.46337617,2.0247873,0.73250278,2.2513638,1.1588546,0.42725415,0.57888612,1.9913128,0.49710056,0.77027028,1.6565403,0.54468744,2.917427,1.2109255,0.21666193,0.84764146,3.9843909,0.54130702,0.70204026,1.5469362,0.67447132,3.5313376,0.85018385,0.34232239,0.56640955,4.0936861,0.33460253,0.87463933
-0.097101232,0.77517121,0.35768502,3,7,0,1.4607924,1.1528289,0.90948033,1.1782325,0.30985906,0.34565785,0.45977794,2.6567297,1.071882,0.26193532,0.57170939,2.5485182,0.38313346,0.49909562,2.9113905,0.67378477,2.8835507,1.2099123,0.38317544,0.60336286,2.1343163,0.42047401,1.1442208,2.6567297,1.071882,0.26193532,0.57170939,2.5485182,0.38313346,0.49909562,2.9113905,0.67378477,2.8835507,1.2099123,0.38317544,0.60336286,2.1343163,0.42047401,1.1442208,2.2714589,0.26954369,2.6152347,0.95985013,0.18882613,0.80625773,1.2062651,0.36062621,0.69590917,3.330664,1.2396515,3.189308,3.6783554,0.23243454,0.76227007,3.035865,0.26604734,1.0105029
1.5165808,1,0.35768502,3,7,0,1.1807326,0.99615546,1.2620008,0.9752139,0.43681339,0.52539536,0.37605318,1.5332512,0.80367184,0.33594663,0.55478003,1.4710264,0.47647209,0.47680171,1.5479069,0.86075395,1.9503261,1.0746273,0.46446862,0.7200504,1.7087371,0.51576885,0.94907632,1.5332512,0.80367184,0.33594663,0.55478003,1.4710264,0.47647209,0.47680171,1.5479069,0.86075395,1.9503261,1.0746273,0.46446862,0.7200504,1.7087371,0.51576885,0.94907632,0.78884962,0.44817844,1.25301,0.74634644,0.6519163,0.74176374,1.2814076,0.41040986,0.37929666,1.630915,0.58397764,0.79016067,1.2870326,0.55381007,0.70756038,1.2941109,0.44609782,0.72482053
3.2705654,0.95468454,0.35768502,3,7,0,1.25319,1.0922378,1.1194543,1.0477298,0.31088793,0.49687558,0.56472117,2.1496903,0.82714837,0.23333782,0.48435483,1.9595782,0.36895859,0.3926942,2.2101786,0.73337952,2.6702819,1.1368475,0.3751114,0.56104352,2.1279502,0.43851523,0.83446141,2.1496903,0.82714837,0.23333782,0.48435483,1.9595782,0.36895859,0.3926942,2.2101786,0.73337952,2.6702819,1.1368475,0.3751114,0.56104352,2.1279502,0.43851523,0.83446141,0.77040805,0.2754109,7.5541965,0.4299595,0.39110495,0.89485371,4.5376458,0.15729177,0.30454915,3.8956666,0.55171038,3.8685169,0.93136875,0.5106865,0.37458656,4.4936922,0.58157667,0.50122121
1.6837192,0.97766272,0.35768502,3,7,0,-1.1782629,1.1536277,1.1836387,1.1502347,0.26148119,0.47155176,0.56147392,2.4701007,0.46409232,0.15887612,0.44266632,2.2116189,0.22023995,0.32672271,2.447488,0.94171088,2.9687728,0.98306761,0.29908351,0.58202106,2.1278581,0.36620694,0.87645318,2.4701007,0.46409232,0.15887612,0.44266632,2.2116189,0.22023995,0.32672271,2.447488,0.94171088,2.9687728,0.98306761,0.29908351,0.58202106,2.1278581,0.36620694,0.87645318,0.41566767,0.1409744,3.5524095,0.21147938,0.14113686,0.59734171,3.0422836,0.21649762,0.20667627,2.1880359,0.52919484,2.3121402,1.6441956,0.64564051,0.46737133,2.2024781,0.5585165,0.46628054
3.6734104,1,0.35768502,3,7,0,-1.010113,1.0984747,1.1256343,0.86031854,0.35287836,0.33944367,0.42900284,1.8175266,1.1905269,0.27690298,0.45950077,1.7389136,0.463336,0.40992289,2.0602037,0.59237976,2.4218917,1.3490359,0.45422671,0.54491776,2.1823375,0.49888841,0.8828652,1.8175266,1.1905269,0.27690298,0.45950077,1.7389136,0.463336,0.40992289,2.0602037,0.59237976,2.4218917,1.3490359,0.45422671,0.54491776,2.1823375,0.49888841,0.8828652,1.0384845,0.1954442,2.4795321,1.1715858,0.25436427,0.66193119,3.4206008,0.55758113,0.33790358,1.7764929,0.34872625,2.1100046,1.2519024,0.4257535,0.91184111,1.2002873,0.98873355,1.3679535
1.5008665,0.93374431,0.35768502,3,15,0,0.036892364,1.1078987,1.2804416,1.2135197,0.30724023,0.47223481,0.35878124,2.1337517,0.38540933,0.17854792,0.49494986,2.0547638,0.21716208,0.36688297,2.1415911,1.2309956,2.5767122,0.87290333,0.29848991,0.75972702,1.853517,0.35492588,1.1011379,2.1337517,0.38540933,0.17854792,0.49494986,2.0547638,0.21716208,0.36688297,2.1415911,1.2309956,2.5767122,0.87290333,0.29848991,0.75972702,1.853517,0.35492588,1.1011379,1.3844562,0.48166088,1.9371949,0.4613544,0.26352018,0.3312716,2.4727156,0.26947862,0.50632707,3.4710503,1.1237829,2.4269315,0.85740215,0.13471961,0.87542745,2.6992667,0.45286692,1.6397448
3.478079,0.90870956,0.35768502,4,15,0,2.9379903,1.0444952,0.97333004,1.3322112,0.32326616,0.46616888,0.44066265,2.4542577,0.85946123,0.2926553,0.60125031,2.2084124,0.46391905,0.46435093,2.3899316,0.84190446,2.4684272,1.0437656,0.36447792,0.57209063,2.0353185,0.44289378,0.73233436,2.4542577,0.85946123,0.2926553,0.60125031,2.2084124,0.46391905,0.46435093,2.3899316,0.84190446,2.4684272,1.0437656,0.36447792,0.57209063,2.0353185,0.44289378,0.73233436,1.5266329,0.32838309,5.2646488,0.75750444,0.27756801,0.55705412,8.6078812,0.3863869,0.23193686,2.7491582,1.5119904,5.4343875,0.94386506,0.47727861,1.4875323,3.2605183,0.44217769,0.50689973
4.125165,0.9355636,0.35768502,3,7,0,-1.726783,1.0380921,0.98028726,1.1294736,0.36344973,0.41268696,0.30406708,2.1180986,1.1818336,0.35268971,0.58781638,1.9527904,0.58768317,0.49656348,2.1864548,0.69288923,2.24986,1.2068301,0.44018227,0.56877448,2.0236744,0.50638811,0.77825312,2.1180986,1.1818336,0.35268971,0.58781638,1.9527904,0.58768317,0.49656348,2.1864548,0.69288923,2.24986,1.2068301,0.44018227,0.56877448,2.0236744,0.50638811,0.77825312,1.2219191,0.29780055,3.693617,0.79108135,0.57892044,0.58829758,1.9343769,0.42937568,0.56348357,0.67380585,0.68130756,2.5333049,1.148425,0.5957912,0.55586506,1.2105903,0.33849788,0.73540085
2.2995442,0.90964287,0.35768502,3,7,0,-0.37058338,1.0206106,0.89946961,1.4821882,0.37061768,0.38878552,0.46506714,2.4716666,0.93655149,0.37199809,0.7305392,2.3228113,0.53689802,0.58552521,2.461359,0.92069266,2.2371864,1.00885,0.38923582,0.67370774,1.8417707,0.45281162,0.88217051,2.4716666,0.93655149,0.37199809,0.7305392,2.3228113,0.53689802,0.58552521,2.461359,0.92069266,2.2371864,1.00885,0.38923582,0.67370774,1.8417707,0.45281162,0.88217051,1.100224,0.43588721,3.2903076,0.45545647,0.62533978,0.93865452,1.7139888,1.1884182,0.71032767,3.2146553,0.61267783,4.3117455,0.99026455,0.39075026,0.70474868,1.6522554,0.42199866,0.83107492
3.7379089,0.97856629,0.35768502,3,7,0,-0.79273079,1.0781569,1.0616292,0.96745912,0.42026471,0.46600518,0.46556612,1.8171618,1.1726984,0.36113843,0.58077521,1.814319,0.51297404,0.54704295,1.9707244,0.70255685,2.1593723,1.2756351,0.49336117,0.69985608,1.8882859,0.51443633,1.1767845,1.8171618,1.1726984,0.36113843,0.58077521,1.814319,0.51297404,0.54704295,1.9707244,0.70255685,2.1593723,1.2756351,0.49336117,0.69985608,1.8882859,0.51443633,1.1767845,0.68900531,0.65883627,3.0152444,0.90024516,0.440979,0.23359613,3.133551,0.44501752,0.55679954,3.0623698,1.0071286,4.4507735,1.4272625,0.34317735,0.50631123,3.2434277,0.72930134,1.1851407
-1.0407964,0.50978391,0.35768502,3,15,0,2.6036043,1.1859801,1.2712692,1.3537226,0.25391861,0.46874549,0.60244408,2.5014407,0.23537661,0.12587285,0.44464282,2.4116796,0.14095641,0.29329257,2.5356791,1.5679494,2.7528462,0.79890177,0.24270917,0.71614688,1.9530898,0.31027053,0.97695372,2.5014407,0.23537661,0.12587285,0.44464282,2.4116796,0.14095641,0.29329257,2.5356791,1.5679494,2.7528462,0.79890177,0.24270917,0.71614688,1.9530898,0.31027053,0.97695372,0.76173169,0.25863764,2.0303865,0.22325839,0.23005039,0.31450721,3.07679,0.10204579,0.48003502,6.8113418,3.2043179,5.3341166,1.0501943,0.28562326,0.61978322,1.6997296,0.17304142,0.9086395
2.0751701,0.99805861,0.35768502,3,7,0,1.8280679,1.0676049,1.23542,0.96430922,0.30769583,0.42317751,0.62669428,1.9300446,0.76304609,0.21751001,0.43467311,1.7100755,0.36945122,0.34156026,1.9064474,0.7282136,2.60115,1.1290428,0.37424863,0.52053289,2.1673177,0.4536619,0.69455092,1.9300446,0.76304609,0.21751001,0.43467311,1.7100755,0.36945122,0.34156026,1.9064474,0.7282136,2.60115,1.1290428,0.37424863,0.52053289,2.1673177,0.4536619,0.69455092,1.2679008,1.1298048,2.0770543,0.90494467,0.39787338,0.59074161,0.63755611,0.50611504,0.40351439,1.3831333,0.56682854,3.3765236,1.9997465,0.35511001,0.29960389,3.9387862,0.6131317,0.93390677
-0.48080862,0.8924365,0.35768502,4,15,0,2.6840961,0.96963612,0.98481815,1.2885438,0.41060631,0.7084537,0.28517865,2.0107865,1.0097486,0.41613331,0.68486723,1.8686462,0.6465132,0.55810404,1.9674824,0.85106778,1.9539755,1.0488416,0.43990349,0.63735806,1.769888,0.51740356,0.75218755,2.0107865,1.0097486,0.41613331,0.68486723,1.8686462,0.6465132,0.55810404,1.9674824,0.85106778,1.9539755,1.0488416,0.43990349,0.63735806,1.769888,0.51740356,0.75218755,1.3344876,0.43931116,1.3431092,1.7536678,0.59516351,1.268254,1.425811,0.20162554,2.2127446,2.0757069,1.233034,2.1634734,0.82163496,0.40444707,0.52404586,2.8490414,0.34271313,0.71120313
0.27225152,0.96411397,0.35768502,4,15,0,4.9608337,1.2065543,0.98382992,1.0671953,0.28190141,0.46037489,0.36258897,2.6407224,0.88181002,0.19793667,0.4894631,2.5416519,0.28052556,0.42654824,2.9385617,0.65256266,3.2074018,1.2085966,0.35751534,0.58981175,2.1973221,0.39154623,1.2662813,2.6407224,0.88181002,0.19793667,0.4894631,2.5416519,0.28052556,0.42654824,2.9385617,0.65256266,3.2074018,1.2085966,0.35751534,0.58981175,2.1973221,0.39154623,1.2662813,0.89318313,0.23103305,2.0765499,0.97336225,0.19644259,0.35777459,5.8559039,0.27339298,0.19526117,2.6185759,0.65829919,4.2354308,1.9394681,0.71197304,0.4760073,2.2243636,0.26283674,1.6960387
-2.4852245,0.55764502,0.35768502,4,15,0,3.8192302,0.872188,0.94410169,1.5062417,0.60067327,0.50576822,0.71581715,1.6094614,0.88797211,0.61790769,0.95457877,1.6736623,0.76379895,0.77726399,1.6750786,1.0861023,1.3838639,0.82345213,0.49286711,0.8290121,1.2875217,0.54925034,0.83990289,1.6094614,0.88797211,0.61790769,0.95457877,1.6736623,0.76379895,0.77726399,1.6750786,1.0861023,1.3838639,0.82345213,0.49286711,0.8290121,1.2875217,0.54925034,0.83990289,1.0252819,0.73035492,1.2172625,0.70541805,0.40252253,0.87342197,4.9200397,0.52147858,0.70844457,1.527759,0.41370703,1.3660606,1.0419603,0.6140155,0.48957206,1.3108426,0.41598035,1.4253137
-0.14006358,0.81991072,0.35768502,4,15,0,7.0831272,1.2088647,0.96793063,1.0980413,0.29501948,0.62835446,0.39596826,2.6643246,0.8805964,0.21094453,0.52613427,2.6307331,0.28147815,0.4745196,2.8721644,0.68668662,3.1459999,1.1934382,0.3627699,0.66168895,2.0923453,0.38669797,1.5257422,2.6643246,0.8805964,0.21094453,0.52613427,2.6307331,0.28147815,0.4745196,2.8721644,0.68668662,3.1459999,1.1934382,0.3627699,0.66168895,2.0923453,0.38669797,1.5257422,0.66187081,0.41657848,4.3938017,0.57726834,0.10131843,0.49988754,5.2793547,0.13067064,0.1936441,0.66866293,0.49028518,3.0611758,1.1030512,0.38518387,0.61056333,1.6244988,0.33136981,1.3736052
-0.77901269,0.50062571,0.35768502,3,7,0,3.8104013,0.98409751,1.2103626,1.3945922,0.45240918,0.4151672,0.62197223,1.6865041,0.47872076,0.30172236,0.68085166,1.7937763,0.34719538,0.51292263,1.7882956,1.4027585,1.9080859,0.77857833,0.35182328,0.92812491,1.5264358,0.40126632,1.0890842,1.6865041,0.47872076,0.30172236,0.68085166,1.7937763,0.34719538,0.51292263,1.7882956,1.4027585,1.9080859,0.77857833,0.35182328,0.92812491,1.5264358,0.40126632,1.0890842,1.2833806,0.24332436,2.2219963,0.52624768,0.77654658,0.92576985,2.0144244,0.25877579,0.49042471,1.7638489,1.7670094,1.3145753,0.74209345,0.072571803,1.2299417,0.73739303,0.41974744,1.4725107
0.67439173,1,0.35768502,3,7,0,1.7945158,0.99558183,1.1385937,1.3641609,0.36633326,0.44464913,0.72247131,2.0213871,0.56870639,0.27661792,0.6043628,1.9364297,0.38556177,0.43997993,1.9853986,1.1513352,2.1666315,0.8694862,0.33842527,0.67812446,1.80432,0.41771531,0.75733301,2.0213871,0.56870639,0.27661792,0.6043628,1.9364297,0.38556177,0.43997993,1.9853986,1.1513352,2.1666315,0.8694862,0.33842527,0.67812446,1.80432,0.41771531,0.75733301,1.2211587,0.24283301,3.0684383,0.46089174,0.28199319,0.31376021,1.2841096,0.89925283,0.43720716,1.791092,0.78279929,3.9918143,1.74702,0.32496713,1.1549711,0.94693714,0.26328023,0.65822265
-1.912856,0.91949323,0.35768502,4,15,0,2.7053462,1.1183757,0.95623789,0.86829353,0.33728889,0.41776884,0.26850513,1.9906529,1.7717654,0.31059955,0.45433417,1.8718423,0.629847,0.40388654,2.3727882,0.47379256,2.3644254,1.5433506,0.4799583,0.43798576,2.4717844,0.53783611,0.66773525,1.9906529,1.7717654,0.31059955,0.45433417,1.8718423,0.629847,0.40388654,2.3727882,0.47379256,2.3644254,1.5433506,0.4799583,0.43798576,2.4717844,0.53783611,0.66773525,1.2391369,0.31326937,1.5636385,1.0302543,0.37541519,0.26807457,1.9267245,0.42908935,0.23213971,1.6796358,0.58503687,1.733492,1.5690735,0.31706824,0.50013777,2.6742436,0.50848737,0.90972156
1.2483018,0.9897289,0.35768502,3,15,0,4.4447203,1.0854072,0.96974502,0.90961214,0.37677335,0.45290221,0.28182769,1.9033669,1.6348134,0.36575413,0.51223784,1.8296181,0.66349929,0.46580691,2.2315543,0.53791691,2.1502034,1.4729209,0.50427966,0.50816709,2.2298578,0.55155589,0.77479561,1.9033669,1.6348134,0.36575413,0.51223784,1.8296181,0.66349929,0.46580691,2.2315543,0.53791691,2.1502034,1.4729209,0.50427966,0.50816709,2.2298578,0.55155589,0.77479561,1.1993981,0.30894729,1.9679831,1.3636243,0.36380993,0.8605209,1.1909281,0.79618964,0.63826351,1.9673776,0.38856909,1.7897918,1.1224352,0.47638621,0.42793346,2.9048529,0.66087394,0.85199489
2.3302007,0.85432536,0.35768502,3,7,0,1.0216949,1.0013311,0.93420533,1.2363432,0.34313295,0.62870108,0.40200423,2.2579202,1.2145978,0.36768911,0.59922923,1.9663912,0.69738696,0.47652383,2.1267975,0.68875129,2.2114804,1.1716072,0.42256784,0.49786158,2.0770287,0.52454382,0.58091322,2.2579202,1.2145978,0.36768911,0.59922923,1.9663912,0.69738696,0.47652383,2.1267975,0.68875129,2.2114804,1.1716072,0.42256784,0.49786158,2.0770287,0.52454382,0.58091322,0.97016303,0.45494077,1.1263045,0.7520113,0.46656959,0.84486644,2.5582584,0.36163218,0.1962172,2.4052087,0.46169582,3.9737311,1.6093892,0.40003923,0.52678615,1.9250465,0.81641639,0.49749512
